id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,zipcode,lat,long,has_renovated,grade_bins,yr_bins
4136890260,327000.0,5,2.75,2400,8050,2.0,0.0,0.0,3,8,0,1998,98092,47.2635,-122.209,0,good,modern
3056800160,370500.0,4,2.5,1790,6120,2.0,0.0,0.0,3,7,0,2005,98059,47.4829,-122.12799999999999,0,fair,post_modern
3654800200,265000.0,3,2.5,1720,6271,2.0,0.0,0.0,3,7,0,1993,98038,47.3898,-122.04899999999999,0,fair,modern
2296500036,450000.0,4,2.75,2980,13260,1.0,0.0,0.0,4,8,1180,1979,98056,47.5152,-122.197,0,good,modern
623069068,425000.0,3,1.0,1520,213444,1.5,0.0,3.0,5,8,0,1988,98027,47.5081,-122.09299999999999,0,good,modern
1865820370,166600.0,3,1.75,1150,8690,1.0,0.0,0.0,4,7,0,1977,98042,47.3729,-122.115,0,fair,modern
2359300030,565000.0,3,1.0,910,5212,1.0,0.0,0.0,3,7,0,1951,98115,47.6742,-122.28399999999999,0,fair,mid_century
6403310060,539900.0,3,1.75,1650,10150,1.0,0.0,0.0,3,8,420,1976,98033,47.6963,-122.169,0,good,modern
1937300270,910000.0,3,3.5,2480,3200,2.0,0.0,0.0,3,10,0,2010,98144,47.5951,-122.307,0,excellent,post_modern
4137050060,280000.0,4,2.5,2050,7416,2.0,0.0,0.0,3,8,0,1990,98092,47.2658,-122.219,0,good,modern
2310000240,275000.0,3,2.25,1420,8549,2.0,0.0,0.0,4,7,0,1989,98038,47.3576,-122.039,0,fair,modern
3955900830,467000.0,3,2.5,3460,6590,2.0,0.0,0.0,3,7,0,2001,98056,47.4802,-122.18799999999999,0,fair,post_modern
8665050060,457500.0,3,2.5,1500,4445,2.0,0.0,0.0,3,8,0,1996,98029,47.5682,-122.005,0,good,modern
3330500875,381156.0,2,1.0,1320,3090,1.0,0.0,0.0,4,7,0,1908,98118,47.5517,-122.27600000000001,0,fair,dropped
3327020400,289999.0,5,2.5,2180,8240,1.0,0.0,0.0,4,8,960,1977,98092,47.3122,-122.191,0,good,modern
1250700060,642450.0,3,1.75,1830,4160,1.0,0.0,0.0,3,7,600,1919,98144,47.5962,-122.288,0,fair,dropped
4039300400,469950.0,3,2.25,1620,8701,1.0,0.0,0.0,3,7,400,1962,98007,47.6071,-122.137,0,fair,mid_century
6665800060,795000.0,3,2.0,2920,13650,1.0,0.0,2.0,5,8,1460,1975,98033,47.6652,-122.18799999999999,0,good,mid_century
7504110030,785000.0,4,2.5,3300,10514,2.0,0.0,0.0,3,10,0,1984,98074,47.6323,-122.036,0,excellent,modern
7805450810,860000.0,3,2.25,3060,12095,2.0,0.0,0.0,3,10,0,1983,98006,47.5611,-122.10600000000001,0,excellent,modern
8802400416,147500.0,3,1.0,1530,8498,1.0,0.0,0.0,3,7,0,1959,98031,47.403999999999996,-122.20299999999999,0,fair,mid_century
6204400270,390000.0,3,2.0,1910,11576,1.0,0.0,0.0,3,7,500,1978,98011,47.7356,-122.198,0,fair,modern
9536602080,229000.0,3,1.0,1020,8100,1.0,0.0,0.0,3,7,0,1954,98198,47.3586,-122.314,0,fair,mid_century
3826000070,185000.0,3,1.0,1150,8100,1.0,0.0,0.0,3,6,0,1932,98168,47.494,-122.307,0,dropped,early_century
5101405335,414900.0,3,1.5,1260,9570,1.0,0.0,0.0,3,7,390,1941,98115,47.7004,-122.305,0,fair,early_century
7749500370,225000.0,4,2.25,1800,9350,1.0,0.0,0.0,3,8,0,1969,98092,47.2959,-122.191,0,good,mid_century
2436701200,720000.0,3,1.75,2040,4000,2.0,0.0,0.0,5,7,680,1924,98105,47.6675,-122.289,0,fair,dropped
7871500070,930000.0,4,2.5,2200,4000,2.0,0.0,0.0,5,8,770,1908,98119,47.6402,-122.37,0,good,dropped
3323500030,1270000.0,5,2.5,3200,17204,1.0,0.0,0.0,3,7,1040,1952,98004,47.6209,-122.22200000000001,0,fair,mid_century
2110200036,700000.0,5,3.25,2400,3118,2.0,0.0,0.0,4,7,620,1928,98122,47.6094,-122.291,0,fair,early_century
510002519,466000.0,2,1.5,1140,1058,3.0,0.0,0.0,3,7,0,2005,98103,47.6608,-122.333,0,fair,post_modern
1387300070,374000.0,3,1.5,1330,10640,1.0,0.0,0.0,3,7,0,1976,98011,47.7364,-122.193,0,fair,modern
9465910070,480000.0,3,2.5,1940,10035,2.0,0.0,0.0,4,8,0,1994,98072,47.7438,-122.17200000000001,0,good,modern
2324800070,740000.0,3,2.5,3000,25341,2.0,0.0,0.0,3,9,0,1995,98053,47.6724,-122.01299999999999,0,good,modern
1962200435,1010000.0,4,1.0,1820,5400,1.5,0.0,0.0,3,8,0,1923,98102,47.6476,-122.318,1,good,dropped
8562890700,395000.0,4,2.5,2910,5000,2.0,0.0,0.0,3,8,0,2002,98042,47.3782,-122.12700000000001,0,good,post_modern
3298700946,340000.0,2,1.0,1090,6771,1.0,0.0,0.0,3,6,0,1954,98106,47.5185,-122.352,0,dropped,mid_century
880000189,209000.0,3,2.0,1230,1340,2.0,0.0,0.0,3,7,210,2003,98106,47.526,-122.361,0,fair,post_modern
643500030,431650.0,5,2.5,1710,7700,1.5,0.0,0.0,3,7,0,1962,98007,47.5922,-122.146,0,fair,mid_century
8566100200,980000.0,5,2.5,3160,11470,1.0,0.0,0.0,4,9,1380,1971,98040,47.5368,-122.21600000000001,0,good,mid_century
4298100240,660000.0,3,2.5,2680,28243,2.0,0.0,0.0,3,9,0,1993,98077,47.7637,-122.05,0,good,modern
3275780030,730000.0,4,2.25,2190,9009,2.0,0.0,0.0,4,8,350,1977,98033,47.6916,-122.18799999999999,0,good,modern
8648220270,291500.0,3,1.75,1260,9600,1.0,0.0,0.0,4,7,0,1988,98042,47.3592,-122.07600000000001,0,fair,modern
1923000160,905000.0,4,3.5,2970,14486,2.0,0.0,0.0,3,9,630,1997,98040,47.5627,-122.215,0,good,modern
7574910860,800000.0,4,2.5,2570,50308,1.5,0.0,0.0,3,10,0,1993,98077,47.7418,-122.039,0,excellent,modern
2296500136,839900.0,4,3.5,3810,13592,1.0,0.0,1.0,3,9,1250,2013,98056,47.5134,-122.2,0,good,post_modern
3278600710,200000.0,1,1.5,1010,1157,2.0,0.0,0.0,3,8,60,2007,98126,47.5492,-122.37200000000001,0,good,post_modern
2460700260,300000.0,3,2.0,1480,6698,1.0,0.0,0.0,4,7,400,1979,98058,47.4614,-122.16799999999999,0,fair,modern
3188100400,530000.0,3,1.75,1250,6041,1.5,0.0,0.0,5,7,0,1942,98115,47.69,-122.304,0,fair,early_century
9406520830,314950.0,3,2.25,1654,8479,2.0,0.0,0.0,3,7,0,1995,98038,47.3627,-122.037,0,fair,modern
3387900390,255000.0,3,1.75,1410,9315,1.0,0.0,0.0,5,7,0,1960,98031,47.3969,-122.198,0,fair,mid_century
1596600024,550000.0,5,2.75,2160,5720,1.0,0.0,0.0,5,7,660,1950,98144,47.5728,-122.304,0,fair,early_century
7625701891,435000.0,3,1.0,1400,4800,1.0,0.0,0.0,4,6,700,1917,98136,47.5499,-122.391,0,dropped,dropped
3224800075,234000.0,3,1.75,1420,8738,1.0,0.0,0.0,4,7,0,1966,98002,47.3113,-122.20700000000001,0,fair,mid_century
7526800200,615000.0,4,2.25,2500,10062,1.0,0.0,0.0,3,8,900,1975,98052,47.638999999999996,-122.1,0,good,mid_century
3329530200,205000.0,3,2.0,1410,8384,1.0,0.0,0.0,3,7,0,1985,98001,47.3315,-122.26299999999999,0,fair,modern
2115200125,384000.0,4,1.75,2100,7135,1.0,0.0,0.0,4,7,1050,1955,98106,47.5353,-122.34899999999999,0,fair,mid_century
6623400135,324000.0,3,2.5,1750,7208,2.0,0.0,0.0,3,8,0,1994,98055,47.4315,-122.19200000000001,0,good,modern
103000116,645000.0,3,1.75,2070,5500,1.0,0.0,0.0,4,7,940,1946,98115,47.6733,-122.301,0,fair,early_century
2768301525,570000.0,3,3.25,1570,1777,2.0,0.0,0.0,3,8,310,2007,98107,47.6655,-122.369,0,good,post_modern
739980260,324000.0,3,2.5,1920,5322,2.0,0.0,0.0,3,8,0,1999,98031,47.4095,-122.195,0,good,modern
4302200695,270000.0,2,1.0,1000,10320,1.0,0.0,0.0,3,6,0,1943,98106,47.527,-122.35600000000001,0,dropped,early_century
1431700370,290000.0,5,1.5,2120,7700,1.5,0.0,0.0,5,7,0,1962,98058,47.4599,-122.17200000000001,0,fair,mid_century
7524000030,250000.0,3,2.0,1440,9220,1.0,0.0,0.0,3,7,0,1965,98198,47.3702,-122.31700000000001,0,fair,mid_century
4046500320,342000.0,3,1.75,1660,16275,2.0,0.0,0.0,3,7,0,1990,98014,47.6903,-121.915,0,fair,modern
4325000125,255000.0,3,1.5,1340,8450,1.0,0.0,0.0,4,7,0,1958,98188,47.4405,-122.28,0,fair,mid_century
3456000160,800000.0,3,2.25,2380,11824,1.0,0.0,0.0,4,9,930,1972,98040,47.5371,-122.21799999999999,0,good,mid_century
9297301580,451000.0,3,1.75,1560,4049,1.5,0.0,2.0,3,7,560,1926,98126,47.5666,-122.375,0,fair,early_century
2465400036,990000.0,4,2.5,2780,10480,1.0,0.0,3.0,3,7,1390,1967,98033,47.6597,-122.204,0,fair,mid_century
5412200270,288400.0,4,2.5,1860,6687,1.0,0.0,0.0,4,7,640,1983,98031,47.4046,-122.186,0,fair,modern
1109000390,420000.0,3,1.5,2390,4600,2.0,0.0,0.0,3,8,640,1920,98118,47.5383,-122.26799999999999,0,good,dropped
8730000270,359000.0,2,2.75,1370,1140,2.0,0.0,0.0,3,8,290,2009,98133,47.7052,-122.34299999999999,0,good,post_modern
7937600830,390000.0,4,3.0,2570,262018,1.0,0.0,0.0,3,7,1150,1988,98058,47.4417,-122.09,0,fair,modern
3395070640,300000.0,3,2.5,1320,2614,2.0,0.0,0.0,3,7,0,2005,98118,47.5355,-122.28299999999999,0,fair,post_modern
8663280160,545000.0,5,2.5,2520,7863,1.0,0.0,0.0,3,7,1020,1981,98034,47.7096,-122.199,0,fair,modern
6151800624,288349.0,3,1.0,1250,18616,1.0,0.0,0.0,4,6,0,1972,98010,47.3414,-122.04700000000001,0,dropped,mid_century
8594400370,299900.0,3,2.25,1560,35026,1.0,0.0,0.0,3,7,270,1985,98092,47.3023,-122.069,0,fair,modern
2301400640,891000.0,4,2.0,2330,5000,1.5,0.0,0.0,5,7,610,1925,98117,47.6804,-122.35799999999999,0,fair,dropped
4441300240,1200000.0,3,2.0,3660,22410,1.0,0.0,3.0,4,9,1830,1947,98117,47.6972,-122.4,0,good,early_century
7714000070,378000.0,4,2.5,2790,4650,2.0,0.0,0.0,3,8,0,2004,98038,47.3556,-122.02600000000001,0,good,post_modern
3432500486,299995.0,2,1.0,1060,7200,1.0,0.0,0.0,4,6,0,1951,98155,47.7463,-122.315,0,dropped,mid_century
5466420030,253000.0,3,2.5,2020,6564,1.0,0.0,0.0,3,7,710,1994,98042,47.3545,-122.15799999999999,0,fair,modern
1324079046,350000.0,3,2.25,1580,47916,1.0,0.0,0.0,3,7,0,1979,98024,47.5583,-121.852,0,fair,modern
2768301715,565000.0,4,3.0,2020,4300,1.5,0.0,0.0,3,6,0,1900,98107,47.6653,-122.37200000000001,0,dropped,
3332000135,315000.0,2,1.0,970,5665,1.0,0.0,0.0,4,6,0,1908,98118,47.5513,-122.273,0,dropped,dropped
65000400,570000.0,4,3.0,1490,6766,1.5,0.0,1.0,5,7,0,1915,98136,47.5446,-122.382,0,fair,dropped
8820901670,971000.0,5,3.5,4390,10140,2.0,0.0,0.0,3,9,1040,2005,98125,47.7174,-122.28200000000001,0,good,post_modern
8712100575,915000.0,5,2.5,2750,5589,1.5,0.0,0.0,5,9,910,1910,98112,47.6364,-122.3,0,good,dropped
6116500341,419000.0,4,1.5,2150,23568,1.0,0.0,0.0,4,7,0,1950,98166,47.4522,-122.355,0,fair,early_century
4167300030,260000.0,4,1.75,1810,7480,1.0,0.0,0.0,3,7,580,1977,98023,47.3275,-122.361,0,fair,modern
2925059135,1320000.0,3,3.0,2230,12968,2.0,0.0,0.0,3,9,0,1990,98004,47.6271,-122.197,0,good,modern
7708300140,369950.0,3,1.0,2430,10720,1.0,0.0,0.0,3,7,0,1977,98045,47.4895,-121.787,0,fair,modern
4139430340,1030000.0,3,2.5,3680,13384,2.0,0.0,0.0,3,10,0,1994,98006,47.5484,-122.119,0,excellent,modern
3812400070,435000.0,5,1.0,1410,6750,1.5,0.0,0.0,3,6,0,1929,98118,47.5453,-122.27799999999999,0,dropped,early_century
9455200445,601000.0,3,1.75,1330,6743,1.0,0.0,0.0,3,8,0,1958,98125,47.7012,-122.286,1,good,mid_century
6203000160,460500.0,3,1.0,1490,10650,1.0,0.0,0.0,3,7,340,1963,98033,47.663000000000004,-122.178,0,fair,mid_century
7517500611,720000.0,3,2.5,2020,1159,3.0,0.0,3.0,3,8,0,2000,98103,47.6617,-122.35600000000001,0,good,modern
8691300860,851000.0,4,2.5,3130,13202,2.0,0.0,0.0,3,10,0,1996,98075,47.5878,-121.976,0,excellent,modern
5489200435,550000.0,4,3.0,2670,5000,2.0,0.0,2.0,3,7,0,1916,98126,47.5784,-122.37700000000001,0,fair,dropped
510002065,700000.0,4,1.0,1980,4560,1.5,0.0,0.0,3,7,0,1920,98103,47.6606,-122.331,0,fair,dropped
252000400,323000.0,3,1.75,2100,14850,1.0,0.0,0.0,4,7,0,1963,98042,47.3622,-122.059,0,fair,mid_century
7279300070,345500.0,3,1.0,1350,8581,1.0,0.0,0.0,5,6,0,1944,98177,47.7612,-122.36200000000001,0,dropped,early_century
8113101670,378000.0,4,1.5,2140,7920,1.0,0.0,0.0,3,7,950,1959,98118,47.5491,-122.272,0,fair,mid_century
7578200310,650000.0,4,2.0,2208,5000,3.0,0.0,0.0,5,8,0,1917,98116,47.5711,-122.383,0,good,dropped
7715800570,385000.0,3,2.0,1010,7380,1.0,0.0,0.0,3,7,0,1982,98074,47.6273,-122.06200000000001,0,fair,modern
6852700478,425000.0,2,1.0,970,2970,1.0,0.0,0.0,3,7,0,1910,98102,47.6233,-122.319,0,fair,dropped
1917300260,210000.0,4,2.0,1520,6174,1.5,0.0,0.0,5,6,0,1920,98022,47.2105,-121.98899999999999,0,dropped,dropped
4298100070,630000.0,4,2.5,2740,43101,2.0,0.0,0.0,3,9,0,1993,98077,47.7649,-122.04899999999999,0,good,modern
1842000140,335000.0,3,1.75,1570,7500,1.0,0.0,1.0,3,7,270,1953,98146,47.4999,-122.368,0,fair,mid_century
5462100240,196500.0,3,1.0,1320,9000,1.0,0.0,0.0,3,7,0,1966,98001,47.3461,-122.272,0,fair,mid_century
8651520510,582800.0,4,2.75,2550,7636,1.0,0.0,0.0,3,8,1110,1986,98074,47.6471,-122.06,0,good,modern
3578110200,440000.0,3,1.75,1560,7207,1.0,0.0,0.0,3,7,310,1983,98034,47.7283,-122.22200000000001,0,fair,modern
7555210340,752500.0,4,2.25,2360,8616,2.0,0.0,0.0,4,8,0,1974,98033,47.6495,-122.198,0,good,mid_century
2313900510,532500.0,3,1.75,1330,5000,2.0,0.0,0.0,4,7,120,1909,98116,47.5724,-122.384,0,fair,dropped
2009001600,265000.0,3,1.0,1070,9000,1.0,0.0,0.0,4,7,0,1950,98198,47.4061,-122.33,0,fair,early_century
3629790160,524250.0,3,2.5,1710,3469,2.0,0.0,0.0,3,8,0,1999,98029,47.54600000000001,-122.01100000000001,0,good,modern
1778350070,765000.0,4,2.75,2790,10819,2.0,0.0,0.0,3,10,0,1996,98027,47.5515,-122.08,0,excellent,modern
1703050200,648000.0,4,2.5,2620,5450,2.0,0.0,0.0,3,9,0,2001,98074,47.6301,-122.01899999999999,0,good,post_modern
5469700570,469500.0,5,2.5,2970,24759,1.0,0.0,0.0,4,8,1300,1969,98031,47.3908,-122.17299999999999,0,good,mid_century
100600860,237500.0,3,1.75,1050,7854,1.0,0.0,0.0,4,7,0,1975,98023,47.3011,-122.369,0,fair,mid_century
421049116,216000.0,3,1.0,1280,8712,1.0,0.0,0.0,4,7,0,1956,98003,47.3298,-122.29700000000001,0,fair,mid_century
3205200640,427200.0,3,1.0,1030,8400,1.0,0.0,0.0,4,7,0,1963,98056,47.5364,-122.17299999999999,0,fair,mid_century
8899200570,280000.0,3,2.25,1900,7800,1.0,0.0,0.0,4,8,510,1977,98055,47.4545,-122.208,0,good,modern
1777500160,718000.0,5,3.0,3070,9804,1.0,0.0,0.0,4,9,1330,1968,98006,47.5702,-122.12799999999999,0,good,mid_century
7853340860,420000.0,2,2.75,1760,4139,2.0,0.0,0.0,3,8,0,2010,98065,47.5175,-121.87799999999999,0,good,post_modern
1862400132,379000.0,2,1.0,930,5400,1.0,0.0,0.0,3,7,0,1952,98117,47.6971,-122.37200000000001,0,fair,mid_century
6380500135,326100.0,2,1.0,880,7683,1.0,0.0,0.0,3,6,0,1942,98177,47.7145,-122.361,0,dropped,early_century
9528104108,535000.0,3,2.5,1360,1016,3.0,0.0,0.0,3,7,50,2003,98115,47.6774,-122.324,0,fair,post_modern
2571910160,283000.0,4,2.75,2130,8560,1.0,0.0,0.0,3,7,570,1992,98022,47.1949,-122.01,0,fair,modern
316000160,260000.0,3,1.0,1480,7469,1.5,0.0,0.0,3,6,360,1940,98168,47.5048,-122.301,0,dropped,early_century
2695600505,399000.0,4,1.0,1500,6388,1.5,0.0,0.0,4,7,0,1951,98126,47.5303,-122.37799999999999,0,fair,mid_century
3904910320,484950.0,3,2.25,1670,5004,2.0,0.0,0.0,3,8,0,1987,98029,47.5688,-122.01700000000001,0,good,modern
4100000140,640000.0,4,1.75,2060,9828,1.0,0.0,0.0,4,8,0,1960,98005,47.5867,-122.17399999999999,0,good,mid_century
3226049270,585000.0,4,2.5,2160,8158,1.0,0.0,0.0,4,8,500,1952,98115,47.6948,-122.32799999999999,0,good,mid_century
1455600030,645000.0,4,2.0,2780,11583,1.0,0.0,3.0,3,8,1590,1955,98125,47.7293,-122.28399999999999,0,good,mid_century
5559600140,253000.0,3,2.0,1490,7651,1.0,0.0,0.0,3,7,0,1988,98003,47.3211,-122.325,0,fair,modern
5147600105,178500.0,2,1.0,740,6460,1.0,0.0,0.0,3,6,0,1953,98146,47.5077,-122.344,0,dropped,mid_century
7437100570,291000.0,4,2.5,1860,6325,2.0,0.0,0.0,4,7,0,1991,98038,47.3492,-122.03,0,fair,modern
8856004730,199950.0,2,2.75,1590,20917,1.5,0.0,0.0,3,5,0,1920,98001,47.2786,-122.25,0,,dropped
3856902996,553500.0,2,1.0,850,2340,1.0,0.0,0.0,3,7,0,1922,98105,47.6707,-122.32799999999999,0,fair,dropped
1442800370,189950.0,2,1.0,1030,4188,1.0,0.0,0.0,3,8,0,1981,98038,47.3738,-122.057,0,good,modern
8001400340,289000.0,3,2.0,1850,9550,1.0,0.0,0.0,3,8,0,1988,98001,47.3225,-122.273,0,good,modern
3131200640,700000.0,4,2.0,1830,4590,2.0,0.0,0.0,3,8,0,1908,98105,47.6593,-122.32700000000001,0,good,dropped
984000710,270000.0,3,2.0,1560,8853,1.0,0.0,0.0,3,7,0,1967,98058,47.4312,-122.171,0,fair,mid_century
4167300350,258000.0,4,1.75,1730,8320,1.0,0.0,0.0,3,7,500,1977,98023,47.327,-122.361,0,fair,modern
2826049282,530000.0,3,2.5,1930,7214,2.0,0.0,0.0,3,8,0,2005,98125,47.7191,-122.309,0,good,post_modern
8946750030,245000.0,3,2.25,1422,3677,2.0,0.0,0.0,3,7,0,2012,98092,47.3204,-122.178,0,fair,post_modern
461004720,563000.0,3,2.0,1380,5000,1.5,0.0,0.0,4,7,0,1917,98117,47.6807,-122.369,0,fair,dropped
7852090810,515000.0,3,2.5,2430,4203,2.0,0.0,0.0,3,8,0,2001,98065,47.5346,-121.875,0,good,post_modern
9264960340,325000.0,4,2.5,2610,7091,2.0,0.0,0.0,3,9,0,1987,98023,47.3017,-122.34899999999999,0,good,modern
1624079104,540000.0,3,2.25,2000,217800,2.0,0.0,0.0,3,8,0,1996,98024,47.5599,-121.911,0,good,modern
4310700570,280300.0,2,1.0,920,5000,1.0,0.0,0.0,4,6,430,1949,98103,47.7008,-122.338,0,dropped,early_century
1254200075,460000.0,4,1.75,1750,5500,1.5,0.0,0.0,5,7,700,1926,98117,47.6802,-122.38799999999999,0,fair,early_century
7214820030,475000.0,3,1.75,2020,8970,1.0,0.0,0.0,4,7,840,1981,98072,47.7571,-122.145,0,fair,modern
865100055,900000.0,4,2.25,2460,44431,1.0,0.0,0.0,4,9,0,1957,98007,47.6042,-122.147,0,good,mid_century
686201000,538200.0,4,3.0,1780,7260,1.0,0.0,0.0,4,8,0,1964,98008,47.626999999999995,-122.11399999999999,0,good,mid_century
342000570,429000.0,2,1.0,1080,3600,1.0,0.0,0.0,3,7,0,1922,98122,47.6078,-122.291,0,fair,dropped
5476200160,164808.0,3,1.0,1250,5411,1.0,0.0,0.0,3,7,0,1980,98178,47.5064,-122.265,0,fair,modern
7199320570,520000.0,4,2.25,1870,7700,2.0,0.0,0.0,3,7,0,1977,98052,47.6937,-122.12700000000001,0,fair,modern
6414100560,475000.0,3,1.75,1700,8432,1.0,0.0,0.0,3,8,470,1977,98125,47.7221,-122.31700000000001,0,good,modern
1623049214,283000.0,4,1.5,1480,47045,1.0,0.0,0.0,5,6,0,1942,98168,47.4809,-122.3,0,dropped,early_century
2379300340,321500.0,4,2.5,1930,6228,2.0,0.0,0.0,3,8,0,2000,98030,47.3572,-122.191,0,good,modern
7701990560,840000.0,4,2.75,3130,21810,2.0,0.0,0.0,4,10,0,1993,98077,47.7083,-122.073,0,excellent,modern
2025700860,287000.0,3,2.25,1370,6000,2.0,0.0,0.0,4,7,0,1992,98038,47.3484,-122.03299999999999,0,fair,modern
8562500200,375000.0,3,1.75,960,8106,1.0,0.0,0.0,3,7,0,1962,98052,47.6737,-122.156,0,fair,mid_century
8143100350,349500.0,3,1.75,1260,7128,1.0,0.0,0.0,4,7,0,1969,98034,47.7263,-122.205,0,fair,mid_century
37000335,446450.0,3,1.5,1480,7749,1.0,0.0,0.0,5,7,0,1960,98126,47.5144,-122.37899999999999,0,fair,mid_century
1862900350,315000.0,4,2.5,1930,9643,2.0,0.0,0.0,4,7,0,1992,98031,47.4065,-122.18,0,fair,modern
2224700136,315000.0,4,1.0,1300,8400,1.5,0.0,0.0,4,7,0,1953,98133,47.7612,-122.33200000000001,0,fair,mid_century
7697920160,245000.0,3,1.75,1490,6930,1.0,0.0,0.0,4,7,0,1990,98030,47.3682,-122.179,0,fair,modern
1370804430,543115.0,2,1.0,1380,5484,1.0,0.0,0.0,3,8,350,1947,98199,47.6382,-122.399,0,good,early_century
2267000160,900000.0,4,2.0,1190,8190,1.5,0.0,0.0,3,7,0,1945,98117,47.6908,-122.397,0,fair,early_century
5700004028,2450000.0,4,4.25,4250,6552,2.0,0.0,3.0,4,10,1380,2008,98144,47.5747,-122.28299999999999,0,excellent,post_modern
8682231170,554000.0,2,2.0,1920,6045,1.0,0.0,0.0,3,8,0,2003,98053,47.7107,-122.031,0,good,post_modern
3353400860,249900.0,3,1.75,2080,12522,1.0,0.0,0.0,5,6,0,1950,98001,47.266999999999996,-122.25,0,dropped,early_century
2424059035,768000.0,3,2.5,3220,54160,2.0,0.0,2.0,4,9,530,1981,98006,47.5468,-122.109,0,good,modern
2021201000,980000.0,4,3.0,3680,5854,1.0,0.0,3.0,3,10,1620,1967,98199,47.6327,-122.395,0,excellent,mid_century
3919000030,395000.0,5,2.5,2070,9600,1.0,0.0,0.0,3,7,800,1962,98146,47.4997,-122.36399999999999,0,fair,mid_century
789000550,415000.0,3,1.75,1480,2200,2.0,0.0,0.0,3,7,0,1995,98103,47.6969,-122.35,0,fair,modern
5104511040,380000.0,4,2.5,2000,6921,2.0,0.0,0.0,3,8,0,2003,98038,47.3559,-122.014,0,good,post_modern
7215722010,566000.0,3,2.5,1560,5259,2.0,0.0,0.0,3,8,0,1999,98075,47.5985,-122.016,0,good,modern
16000435,218500.0,2,1.0,1600,8961,1.0,0.0,0.0,4,7,210,1949,98002,47.3098,-122.21,0,fair,early_century
7197300105,550000.0,4,2.5,1940,10500,1.0,0.0,0.0,4,7,800,1976,98052,47.683,-122.11399999999999,0,fair,modern
2877101031,512031.0,3,1.75,1540,3000,1.0,0.0,2.0,3,7,770,1920,98117,47.6769,-122.36,0,fair,dropped
2892600016,197500.0,2,1.0,820,8860,1.0,0.0,0.0,3,6,0,1950,98055,47.452,-122.19,0,dropped,early_century
2423020270,470000.0,3,2.25,1780,8784,1.0,0.0,0.0,3,7,550,1977,98033,47.701,-122.17200000000001,0,fair,modern
1825079070,590000.0,3,1.75,1560,242629,1.0,0.0,0.0,3,7,0,1981,98053,47.6493,-121.956,0,fair,modern
5255710160,465000.0,4,2.25,2210,8862,1.0,0.0,0.0,4,8,940,1977,98011,47.7725,-122.198,0,good,modern
723069135,499000.0,2,1.75,2040,114562,1.0,0.0,0.0,4,7,0,1968,98027,47.4985,-122.09200000000001,0,fair,mid_century
2024059094,515000.0,3,2.25,1920,11500,1.0,0.0,0.0,3,8,0,1972,98006,47.5498,-122.18799999999999,0,good,mid_century
7613700860,716500.0,3,1.75,1930,5000,1.0,0.0,0.0,3,9,700,1936,98105,47.6582,-122.27799999999999,0,good,early_century
2771101200,410000.0,3,2.0,1700,4250,1.0,0.0,0.0,3,6,810,1944,98199,47.6542,-122.385,0,dropped,early_century
7625704510,850000.0,4,3.25,3450,6500,2.0,0.0,0.0,3,8,1000,1994,98136,47.5437,-122.38799999999999,0,good,modern
1762600260,1050000.0,4,3.25,3440,35021,2.0,0.0,0.0,3,10,0,1983,98033,47.6476,-122.184,0,excellent,modern
2553300030,648000.0,4,2.5,2380,13435,2.0,0.0,0.0,3,10,0,1992,98075,47.5833,-122.02799999999999,0,excellent,modern
5309101200,620000.0,4,2.25,2400,5350,1.5,0.0,0.0,4,7,940,1929,98117,47.6763,-122.37,0,fair,early_century
3756600240,379000.0,3,1.0,1140,10320,1.0,0.0,0.0,4,7,0,1963,98034,47.7168,-122.196,0,fair,mid_century
8127700445,699000.0,3,1.75,1670,5375,1.0,0.0,0.0,3,7,400,1952,98199,47.6416,-122.397,0,fair,mid_century
9421500070,528000.0,4,2.25,1910,8005,1.0,0.0,0.0,3,8,630,1960,98125,47.7259,-122.29799999999999,0,good,mid_century
9477710160,425000.0,3,1.75,1560,9452,1.0,0.0,0.0,4,8,0,1974,98056,47.5197,-122.18,0,good,mid_century
1795500240,249500.0,2,1.75,1500,8645,1.0,0.0,0.0,4,7,0,1963,98042,47.3643,-122.115,0,fair,mid_century
7203220260,1040000.0,5,3.25,4475,6642,2.0,0.0,0.0,3,9,0,2014,98053,47.6849,-122.01799999999999,0,good,post_modern
3524039204,790000.0,4,2.75,2840,11900,1.0,0.0,3.0,4,9,1200,1961,98136,47.5271,-122.38600000000001,0,good,mid_century
5706200060,399950.0,3,1.0,1020,18050,1.0,0.0,0.0,3,7,0,1969,98027,47.5254,-122.04299999999999,0,fair,mid_century
7283900012,275000.0,3,1.5,1410,9000,1.0,0.0,0.0,3,7,0,1953,98133,47.7635,-122.35,0,fair,mid_century
809001070,550000.0,3,1.0,1520,2500,1.5,0.0,0.0,3,8,0,1912,98109,47.6347,-122.352,0,good,dropped
1607100139,250000.0,3,1.0,1190,6250,1.0,0.0,0.0,3,7,200,1954,98108,47.5658,-122.292,0,fair,mid_century
8699800060,318000.0,3,2.25,1410,8909,2.0,0.0,2.0,3,7,0,1988,98198,47.3983,-122.31,0,fair,modern
524069037,505000.0,2,1.0,1240,57000,1.0,0.0,0.0,3,7,0,1962,98075,47.597,-122.059,0,fair,mid_century
